DateKey,InvoiceDate,Day,Month,Year,Quarter
7921,2011-05-22 12:41:00,22,5,2011,2
7922,2011-05-22 12:49:00,22,5,2011,2
7923,2011-05-22 12:51:00,22,5,2011,2
7924,2011-05-22 13:01:00,22,5,2011,2
7925,2011-05-22 13:20:00,22,5,2011,2
7926,2011-05-22 13:27:00,22,5,2011,2
7927,2011-05-22 13:29:00,22,5,2011,2
7928,2011-05-22 13:40:00,22,5,2011,2
7929,2011-05-22 13:51:00,22,5,2011,2
7930,2011-05-22 14:03:00,22,5,2011,2
7931,2011-05-22 14:04:00,22,5,2011,2
7932,2011-05-22 14:05:00,22,5,2011,2
7933,2011-05-22 14:09:00,22,5,2011,2
7934,2011-05-22 14:29:00,22,5,2011,2
7935,2011-05-22 14:33:00,22,5,2011,2
7936,2011-05-22 14:35:00,22,5,2011,2
7937,2011-05-22 14:40:00,22,5,2011,2
7938,2011-05-22 14:44:00,22,5,2011,2
7939,2011-05-22 14:53:00,22,5,2011,2
7940,2011-05-22 15:00:00,22,5,2011,2
7941,2011-05-22 15:03:00,22,5,2011,2
7942,2011-05-22 15:11:00,22,5,2011,2
7943,2011-05-22 15:12:00,22,5,2011,2
7944,2011-05-22 15:26:00,22,5,2011,2
7945,2011-05-22 15:27:00,22,5,2011,2
7946,2011-05-22 15:28:00,22,5,2011,2
7947,2011-05-22 15:31:00,22,5,2011,2
7948,2011-05-22 15:37:00,22,5,2011,2
7949,2011-05-22 15:44:00,22,5,2011,2
7950,2011-05-23 08:31:00,23,5,2011,2
7951,2011-05-23 08:52:00,23,5,2011,2
7952,2011-05-23 09:14:00,23,5,2011,2
7953,2011-05-23 09:24:00,23,5,2011,2
7954,2011-05-23 09:39:00,23,5,2011,2
7955,2011-05-23 09:42:00,23,5,2011,2
7956,2011-05-23 09:43:00,23,5,2011,2
7957,2011-05-23 09:48:00,23,5,2011,2
7958,2011-05-23 09:58:00,23,5,2011,2
7959,2011-05-23 10:02:00,23,5,2011,2
7960,2011-05-23 10:13:00,23,5,2011,2
7961,2011-05-23 10:21:00,23,5,2011,2
7962,2011-05-23 10:34:00,23,5,2011,2
7963,2011-05-23 10:38:00,23,5,2011,2
7964,2011-05-23 10:45:00,23,5,2011,2
7965,2011-05-23 10:48:00,23,5,2011,2
7966,2011-05-23 11:07:00,23,5,2011,2
7967,2011-05-23 11:21:00,23,5,2011,2
7968,2011-05-23 11:24:00,23,5,2011,2
7969,2011-05-23 11:26:00,23,5,2011,2
7970,2011-05-23 11:28:00,23,5,2011,2
7971,2011-05-23 11:33:00,23,5,2011,2
7972,2011-05-23 11:44:00,23,5,2011,2
7973,2011-05-23 11:48:00,23,5,2011,2
7974,2011-05-23 11:49:00,23,5,2011,2
7975,2011-05-23 11:52:00,23,5,2011,2
7976,2011-05-23 11:58:00,23,5,2011,2
7977,2011-05-23 12:09:00,23,5,2011,2
7978,2011-05-23 12:14:00,23,5,2011,2
7979,2011-05-23 12:15:00,23,5,2011,2
7980,2011-05-23 12:16:00,23,5,2011,2
7981,2011-05-23 12:32:00,23,5,2011,2
7982,2011-05-23 12:35:00,23,5,2011,2
7983,2011-05-23 12:48:00,23,5,2011,2
7984,2011-05-23 12:59:00,23,5,2011,2
7985,2011-05-23 13:03:00,23,5,2011,2
7986,2011-05-23 13:05:00,23,5,2011,2
7987,2011-05-23 13:06:00,23,5,2011,2
7988,2011-05-23 13:08:00,23,5,2011,2
7989,2011-05-23 13:09:00,23,5,2011,2
7990,2011-05-23 13:12:00,23,5,2011,2
7991,2011-05-23 13:17:00,23,5,2011,2
7992,2011-05-23 13:20:00,23,5,2011,2
7993,2011-05-23 13:25:00,23,5,2011,2
7994,2011-05-23 13:28:00,23,5,2011,2
7995,2011-05-23 13:35:00,23,5,2011,2
7996,2011-05-23 13:41:00,23,5,2011,2
7997,2011-05-23 14:01:00,23,5,2011,2
7998,2011-05-23 14:11:00,23,5,2011,2
7999,2011-05-23 14:14:00,23,5,2011,2
8000,2011-05-23 14:16:00,23,5,2011,2
8001,2011-05-23 14:18:00,23,5,2011,2
8002,2011-05-23 14:33:00,23,5,2011,2
8003,2011-05-23 14:46:00,23,5,2011,2
8004,2011-05-23 14:50:00,23,5,2011,2
8005,2011-05-23 14:52:00,23,5,2011,2
8006,2011-05-23 14:58:00,23,5,2011,2
8007,2011-05-23 14:59:00,23,5,2011,2
8008,2011-05-23 15:00:00,23,5,2011,2
8009,2011-05-23 15:29:00,23,5,2011,2
8010,2011-05-23 15:33:00,23,5,2011,2
8011,2011-05-23 15:38:00,23,5,2011,2
8012,2011-05-23 16:32:00,23,5,2011,2
8013,2011-05-23 16:52:00,23,5,2011,2
8014,2011-05-23 17:08:00,23,5,2011,2
8015,2011-05-23 17:13:00,23,5,2011,2
8016,2011-05-23 17:14:00,23,5,2011,2
8017,2011-05-23 17:15:00,23,5,2011,2
8018,2011-05-23 17:16:00,23,5,2011,2
8019,2011-05-23 17:18:00,23,5,2011,2
8020,2011-05-23 17:20:00,23,5,2011,2
8021,2011-05-23 17:25:00,23,5,2011,2
8022,2011-05-23 17:29:00,23,5,2011,2
8023,2011-05-23 17:39:00,23,5,2011,2
8024,2011-05-23 17:40:00,23,5,2011,2
8025,2011-05-23 17:41:00,23,5,2011,2
8026,2011-05-23 17:42:00,23,5,2011,2
8027,2011-05-23 17:43:00,23,5,2011,2
8028,2011-05-23 17:44:00,23,5,2011,2
8029,2011-05-23 17:47:00,23,5,2011,2
8030,2011-05-23 17:48:00,23,5,2011,2
8031,2011-05-24 08:21:00,24,5,2011,2
8032,2011-05-24 08:49:00,24,5,2011,2
8033,2011-05-24 08:51:00,24,5,2011,2
8034,2011-05-24 08:53:00,24,5,2011,2
8035,2011-05-24 09:10:00,24,5,2011,2
8036,2011-05-24 09:12:00,24,5,2011,2
8037,2011-05-24 09:20:00,24,5,2011,2
8038,2011-05-24 09:25:00,24,5,2011,2
8039,2011-05-24 09:26:00,24,5,2011,2
8040,2011-05-24 09:32:00,24,5,2011,2
8041,2011-05-24 09:56:00,24,5,2011,2
8042,2011-05-24 10:15:00,24,5,2011,2
8043,2011-05-24 10:17:00,24,5,2011,2
8044,2011-05-24 10:19:00,24,5,2011,2
8045,2011-05-24 10:21:00,24,5,2011,2
8046,2011-05-24 10:22:00,24,5,2011,2
8047,2011-05-24 10:24:00,24,5,2011,2
8048,2011-05-24 10:33:00,24,5,2011,2
8049,2011-05-24 10:34:00,24,5,2011,2
8050,2011-05-24 10:35:00,24,5,2011,2
8051,2011-05-24 10:42:00,24,5,2011,2
8052,2011-05-24 10:50:00,24,5,2011,2
8053,2011-05-24 11:23:00,24,5,2011,2
8054,2011-05-24 11:27:00,24,5,2011,2
8055,2011-05-24 11:29:00,24,5,2011,2
8056,2011-05-24 11:31:00,24,5,2011,2
8057,2011-05-24 11:35:00,24,5,2011,2
8058,2011-05-24 11:45:00,24,5,2011,2
8059,2011-05-24 11:46:00,24,5,2011,2
8060,2011-05-24 11:55:00,24,5,2011,2
8061,2011-05-24 12:04:00,24,5,2011,2
8062,2011-05-24 12:10:00,24,5,2011,2
8063,2011-05-24 12:12:00,24,5,2011,2
8064,2011-05-24 12:14:00,24,5,2011,2
8065,2011-05-24 12:22:00,24,5,2011,2
8066,2011-05-24 12:36:00,24,5,2011,2
8067,2011-05-24 12:44:00,24,5,2011,2
8068,2011-05-24 12:57:00,24,5,2011,2
8069,2011-05-24 13:02:00,24,5,2011,2
8070,2011-05-24 13:22:00,24,5,2011,2
8071,2011-05-24 13:25:00,24,5,2011,2
8072,2011-05-24 13:27:00,24,5,2011,2
8073,2011-05-24 13:46:00,24,5,2011,2
8074,2011-05-24 13:50:00,24,5,2011,2
8075,2011-05-24 13:56:00,24,5,2011,2
8076,2011-05-24 13:59:00,24,5,2011,2
8077,2011-05-24 14:00:00,24,5,2011,2
8078,2011-05-24 14:18:00,24,5,2011,2
8079,2011-05-24 14:25:00,24,5,2011,2
8080,2011-05-24 14:38:00,24,5,2011,2
8081,2011-05-24 14:39:00,24,5,2011,2
8082,2011-05-24 14:47:00,24,5,2011,2
8083,2011-05-24 15:06:00,24,5,2011,2
8084,2011-05-24 15:13:00,24,5,2011,2
8085,2011-05-24 15:14:00,24,5,2011,2
8086,2011-05-24 15:22:00,24,5,2011,2
8087,2011-05-24 15:29:00,24,5,2011,2
8088,2011-05-24 15:33:00,24,5,2011,2
8089,2011-05-24 15:45:00,24,5,2011,2
8090,2011-05-24 15:51:00,24,5,2011,2
8091,2011-05-24 15:56:00,24,5,2011,2
8092,2011-05-24 16:25:00,24,5,2011,2
8093,2011-05-24 16:50:00,24,5,2011,2
8094,2011-05-24 16:55:00,24,5,2011,2
8095,2011-05-24 16:58:00,24,5,2011,2
8096,2011-05-24 16:59:00,24,5,2011,2
8097,2011-05-24 17:03:00,24,5,2011,2
8098,2011-05-24 17:11:00,24,5,2011,2
8099,2011-05-24 17:12:00,24,5,2011,2
8100,2011-05-24 17:17:00,24,5,2011,2
8101,2011-05-24 17:18:00,24,5,2011,2
8102,2011-05-24 17:19:00,24,5,2011,2
8103,2011-05-24 17:25:00,24,5,2011,2
8104,2011-05-24 17:26:00,24,5,2011,2
8105,2011-05-24 17:27:00,24,5,2011,2
8106,2011-05-24 17:28:00,24,5,2011,2
8107,2011-05-24 17:30:00,24,5,2011,2
8108,2011-05-24 17:32:00,24,5,2011,2
8109,2011-05-24 17:33:00,24,5,2011,2
8110,2011-05-24 17:34:00,24,5,2011,2
8111,2011-05-24 17:36:00,24,5,2011,2
8112,2011-05-24 17:38:00,24,5,2011,2
8113,2011-05-24 17:45:00,24,5,2011,2
8114,2011-05-24 17:47:00,24,5,2011,2
8115,2011-05-24 17:49:00,24,5,2011,2
8116,2011-05-24 17:50:00,24,5,2011,2
8117,2011-05-25 08:32:00,25,5,2011,2
8118,2011-05-25 09:18:00,25,5,2011,2
8119,2011-05-25 09:35:00,25,5,2011,2
8120,2011-05-25 09:37:00,25,5,2011,2
8121,2011-05-25 09:57:00,25,5,2011,2
8122,2011-05-25 09:58:00,25,5,2011,2
8123,2011-05-25 10:02:00,25,5,2011,2
8124,2011-05-25 10:08:00,25,5,2011,2
8125,2011-05-25 10:11:00,25,5,2011,2
8126,2011-05-25 10:12:00,25,5,2011,2
8127,2011-05-25 10:24:00,25,5,2011,2
8128,2011-05-25 10:35:00,25,5,2011,2
8129,2011-05-25 10:53:00,25,5,2011,2
8130,2011-05-25 10:56:00,25,5,2011,2
8131,2011-05-25 11:01:00,25,5,2011,2
8132,2011-05-25 11:12:00,25,5,2011,2
8133,2011-05-25 11:14:00,25,5,2011,2
8134,2011-05-25 11:21:00,25,5,2011,2
8135,2011-05-25 11:26:00,25,5,2011,2
8136,2011-05-25 11:34:00,25,5,2011,2
8137,2011-05-25 11:35:00,25,5,2011,2
8138,2011-05-25 11:41:00,25,5,2011,2
8139,2011-05-25 11:44:00,25,5,2011,2
8140,2011-05-25 11:45:00,25,5,2011,2
8141,2011-05-25 11:52:00,25,5,2011,2
8142,2011-05-25 11:58:00,25,5,2011,2
8143,2011-05-25 11:59:00,25,5,2011,2
8144,2011-05-25 12:00:00,25,5,2011,2
8145,2011-05-25 12:06:00,25,5,2011,2
8146,2011-05-25 12:19:00,25,5,2011,2
8147,2011-05-25 12:28:00,25,5,2011,2
8148,2011-05-25 12:34:00,25,5,2011,2
8149,2011-05-25 12:39:00,25,5,2011,2
8150,2011-05-25 12:44:00,25,5,2011,2
8151,2011-05-25 12:46:00,25,5,2011,2
8152,2011-05-25 12:54:00,25,5,2011,2
8153,2011-05-25 12:55:00,25,5,2011,2
8154,2011-05-25 13:34:00,25,5,2011,2
8155,2011-05-25 13:35:00,25,5,2011,2
8156,2011-05-25 13:36:00,25,5,2011,2
8157,2011-05-25 14:18:00,25,5,2011,2
8158,2011-05-25 14:29:00,25,5,2011,2
8159,2011-05-25 14:40:00,25,5,2011,2
8160,2011-05-25 14:44:00,25,5,2011,2
8161,2011-05-25 14:54:00,25,5,2011,2
8162,2011-05-25 15:18:00,25,5,2011,2
8163,2011-05-25 15:19:00,25,5,2011,2
8164,2011-05-25 15:31:00,25,5,2011,2
8165,2011-05-25 15:47:00,25,5,2011,2
8166,2011-05-25 15:54:00,25,5,2011,2
8167,2011-05-25 16:01:00,25,5,2011,2
8168,2011-05-25 16:08:00,25,5,2011,2
8169,2011-05-25 16:28:00,25,5,2011,2
8170,2011-05-25 16:30:00,25,5,2011,2
8171,2011-05-25 16:43:00,25,5,2011,2
8172,2011-05-25 16:49:00,25,5,2011,2
8173,2011-05-25 16:50:00,25,5,2011,2
8174,2011-05-25 16:51:00,25,5,2011,2
8175,2011-05-25 16:56:00,25,5,2011,2
8176,2011-05-25 16:57:00,25,5,2011,2
8177,2011-05-25 16:59:00,25,5,2011,2
8178,2011-05-25 17:12:00,25,5,2011,2
8179,2011-05-25 17:31:00,25,5,2011,2
8180,2011-05-26 08:38:00,26,5,2011,2
8181,2011-05-26 09:17:00,26,5,2011,2
8182,2011-05-26 09:18:00,26,5,2011,2
8183,2011-05-26 09:33:00,26,5,2011,2
8184,2011-05-26 09:45:00,26,5,2011,2
8185,2011-05-26 10:03:00,26,5,2011,2
8186,2011-05-26 10:09:00,26,5,2011,2
8187,2011-05-26 10:12:00,26,5,2011,2
8188,2011-05-26 10:13:00,26,5,2011,2
8189,2011-05-26 10:15:00,26,5,2011,2
8190,2011-05-26 10:25:00,26,5,2011,2
8191,2011-05-26 10:35:00,26,5,2011,2
8192,2011-05-26 10:37:00,26,5,2011,2
8193,2011-05-26 10:41:00,26,5,2011,2
8194,2011-05-26 10:43:00,26,5,2011,2
8195,2011-05-26 11:02:00,26,5,2011,2
8196,2011-05-26 11:04:00,26,5,2011,2
8197,2011-05-26 11:16:00,26,5,2011,2
8198,2011-05-26 11:36:00,26,5,2011,2
8199,2011-05-26 11:37:00,26,5,2011,2
8200,2011-05-26 11:38:00,26,5,2011,2
8201,2011-05-26 11:40:00,26,5,2011,2
8202,2011-05-26 11:43:00,26,5,2011,2
8203,2011-05-26 11:44:00,26,5,2011,2
8204,2011-05-26 11:51:00,26,5,2011,2
8205,2011-05-26 12:00:00,26,5,2011,2
8206,2011-05-26 12:07:00,26,5,2011,2
8207,2011-05-26 12:10:00,26,5,2011,2
8208,2011-05-26 12:12:00,26,5,2011,2
8209,2011-05-26 12:38:00,26,5,2011,2
8210,2011-05-26 12:41:00,26,5,2011,2
8211,2011-05-26 12:46:00,26,5,2011,2
8212,2011-05-26 12:52:00,26,5,2011,2
8213,2011-05-26 13:01:00,26,5,2011,2
8214,2011-05-26 13:13:00,26,5,2011,2
8215,2011-05-26 13:16:00,26,5,2011,2
8216,2011-05-26 13:21:00,26,5,2011,2
8217,2011-05-26 13:26:00,26,5,2011,2
8218,2011-05-26 13:34:00,26,5,2011,2
8219,2011-05-26 13:46:00,26,5,2011,2
8220,2011-05-26 14:01:00,26,5,2011,2
8221,2011-05-26 14:08:00,26,5,2011,2
8222,2011-05-26 14:09:00,26,5,2011,2
8223,2011-05-26 14:17:00,26,5,2011,2
8224,2011-05-26 14:20:00,26,5,2011,2
8225,2011-05-26 14:21:00,26,5,2011,2
8226,2011-05-26 14:45:00,26,5,2011,2
8227,2011-05-26 14:53:00,26,5,2011,2
8228,2011-05-26 15:19:00,26,5,2011,2
8229,2011-05-26 15:30:00,26,5,2011,2
8230,2011-05-26 15:35:00,26,5,2011,2
8231,2011-05-26 16:11:00,26,5,2011,2
8232,2011-05-26 16:25:00,26,5,2011,2
8233,2011-05-26 16:30:00,26,5,2011,2
8234,2011-05-26 17:15:00,26,5,2011,2
8235,2011-05-26 17:16:00,26,5,2011,2
8236,2011-05-26 18:17:00,26,5,2011,2
8237,2011-05-26 19:13:00,26,5,2011,2
8238,2011-05-26 19:38:00,26,5,2011,2
8239,2011-05-26 19:49:00,26,5,2011,2
8240,2011-05-26 19:55:00,26,5,2011,2
8241,2011-05-26 19:56:00,26,5,2011,2
8242,2011-05-26 19:58:00,26,5,2011,2
8243,2011-05-27 09:15:00,27,5,2011,2
8244,2011-05-27 09:17:00,27,5,2011,2
8245,2011-05-27 09:32:00,27,5,2011,2
8246,2011-05-27 09:39:00,27,5,2011,2
8247,2011-05-27 09:48:00,27,5,2011,2
8248,2011-05-27 09:55:00,27,5,2011,2
8249,2011-05-27 10:15:00,27,5,2011,2
8250,2011-05-27 10:16:00,27,5,2011,2
8251,2011-05-27 10:20:00,27,5,2011,2
8252,2011-05-27 10:29:00,27,5,2011,2
8253,2011-05-27 10:34:00,27,5,2011,2
8254,2011-05-27 10:35:00,27,5,2011,2
8255,2011-05-27 10:36:00,27,5,2011,2
8256,2011-05-27 10:37:00,27,5,2011,2
8257,2011-05-27 10:41:00,27,5,2011,2
8258,2011-05-27 10:48:00,27,5,2011,2
8259,2011-05-27 10:52:00,27,5,2011,2
8260,2011-05-27 10:55:00,27,5,2011,2
8261,2011-05-27 10:57:00,27,5,2011,2
8262,2011-05-27 10:58:00,27,5,2011,2
8263,2011-05-27 10:59:00,27,5,2011,2
8264,2011-05-27 11:00:00,27,5,2011,2
8265,2011-05-27 11:02:00,27,5,2011,2
8266,2011-05-27 11:17:00,27,5,2011,2
8267,2011-05-27 11:41:00,27,5,2011,2
8268,2011-05-27 12:23:00,27,5,2011,2
8269,2011-05-27 12:26:00,27,5,2011,2
8270,2011-05-27 12:29:00,27,5,2011,2
8271,2011-05-27 12:38:00,27,5,2011,2
8272,2011-05-27 12:41:00,27,5,2011,2
8273,2011-05-27 12:44:00,27,5,2011,2
8274,2011-05-27 12:47:00,27,5,2011,2
8275,2011-05-27 12:48:00,27,5,2011,2
8276,2011-05-27 12:54:00,27,5,2011,2
8277,2011-05-27 12:57:00,27,5,2011,2
8278,2011-05-27 12:59:00,27,5,2011,2
8279,2011-05-27 13:00:00,27,5,2011,2
8280,2011-05-27 13:16:00,27,5,2011,2
8281,2011-05-27 13:17:00,27,5,2011,2
8282,2011-05-27 13:21:00,27,5,2011,2
8283,2011-05-27 13:24:00,27,5,2011,2
8284,2011-05-27 13:26:00,27,5,2011,2
8285,2011-05-27 13:29:00,27,5,2011,2
8286,2011-05-27 13:30:00,27,5,2011,2
8287,2011-05-27 13:32:00,27,5,2011,2
8288,2011-05-27 13:34:00,27,5,2011,2
8289,2011-05-27 13:49:00,27,5,2011,2
8290,2011-05-27 13:53:00,27,5,2011,2
8291,2011-05-27 14:01:00,27,5,2011,2
8292,2011-05-27 14:10:00,27,5,2011,2
8293,2011-05-27 14:12:00,27,5,2011,2
8294,2011-05-27 14:22:00,27,5,2011,2
8295,2011-05-27 14:29:00,27,5,2011,2
8296,2011-05-27 14:44:00,27,5,2011,2
8297,2011-05-27 14:48:00,27,5,2011,2
8298,2011-05-27 14:49:00,27,5,2011,2
8299,2011-05-27 14:50:00,27,5,2011,2
8300,2011-05-27 14:55:00,27,5,2011,2
8301,2011-05-27 15:32:00,27,5,2011,2
8302,2011-05-27 15:57:00,27,5,2011,2
8303,2011-05-27 16:00:00,27,5,2011,2
8304,2011-05-27 16:17:00,27,5,2011,2
8305,2011-05-27 16:24:00,27,5,2011,2
8306,2011-05-27 16:30:00,27,5,2011,2
8307,2011-05-27 16:48:00,27,5,2011,2
8308,2011-05-27 17:14:00,27,5,2011,2
8309,2011-05-29 10:40:00,29,5,2011,2
8310,2011-05-29 10:57:00,29,5,2011,2
8311,2011-05-29 11:03:00,29,5,2011,2
8312,2011-05-29 11:05:00,29,5,2011,2
8313,2011-05-29 11:34:00,29,5,2011,2
8314,2011-05-29 11:59:00,29,5,2011,2
8315,2011-05-29 12:06:00,29,5,2011,2
8316,2011-05-29 12:16:00,29,5,2011,2
8317,2011-05-29 12:18:00,29,5,2011,2
8318,2011-05-29 12:19:00,29,5,2011,2
8319,2011-05-29 12:26:00,29,5,2011,2
8320,2011-05-29 12:35:00,29,5,2011,2
8321,2011-05-29 12:48:00,29,5,2011,2
8322,2011-05-29 13:32:00,29,5,2011,2
8323,2011-05-29 13:50:00,29,5,2011,2
8324,2011-05-29 13:57:00,29,5,2011,2
8325,2011-05-29 14:03:00,29,5,2011,2
8326,2011-05-29 14:08:00,29,5,2011,2
8327,2011-05-29 14:13:00,29,5,2011,2
8328,2011-05-29 14:18:00,29,5,2011,2
8329,2011-05-29 14:23:00,29,5,2011,2
8330,2011-05-29 14:28:00,29,5,2011,2
8331,2011-05-29 15:35:00,29,5,2011,2
8332,2011-05-29 15:44:00,29,5,2011,2
8333,2011-05-31 08:03:00,31,5,2011,2
8334,2011-05-31 08:32:00,31,5,2011,2
8335,2011-05-31 08:50:00,31,5,2011,2
8336,2011-05-31 09:36:00,31,5,2011,2
8337,2011-05-31 09:37:00,31,5,2011,2
8338,2011-05-31 09:38:00,31,5,2011,2
8339,2011-05-31 09:51:00,31,5,2011,2
8340,2011-05-31 09:52:00,31,5,2011,2
8341,2011-05-31 10:24:00,31,5,2011,2
8342,2011-05-31 10:32:00,31,5,2011,2
8343,2011-05-31 10:38:00,31,5,2011,2
8344,2011-05-31 10:43:00,31,5,2011,2
8345,2011-05-31 10:44:00,31,5,2011,2
8346,2011-05-31 10:45:00,31,5,2011,2
8347,2011-05-31 11:09:00,31,5,2011,2
8348,2011-05-31 11:14:00,31,5,2011,2
8349,2011-05-31 11:21:00,31,5,2011,2
8350,2011-05-31 11:22:00,31,5,2011,2
8351,2011-05-31 11:29:00,31,5,2011,2
8352,2011-05-31 11:32:00,31,5,2011,2
8353,2011-05-31 11:36:00,31,5,2011,2
8354,2011-05-31 11:39:00,31,5,2011,2
8355,2011-05-31 11:44:00,31,5,2011,2
8356,2011-05-31 12:05:00,31,5,2011,2
8357,2011-05-31 12:11:00,31,5,2011,2
8358,2011-05-31 12:42:00,31,5,2011,2
8359,2011-05-31 12:50:00,31,5,2011,2
8360,2011-05-31 13:08:00,31,5,2011,2
8361,2011-05-31 13:15:00,31,5,2011,2
8362,2011-05-31 13:17:00,31,5,2011,2
8363,2011-05-31 13:32:00,31,5,2011,2
8364,2011-05-31 13:38:00,31,5,2011,2
8365,2011-05-31 13:39:00,31,5,2011,2
8366,2011-05-31 13:45:00,31,5,2011,2
8367,2011-05-31 13:50:00,31,5,2011,2
8368,2011-05-31 13:58:00,31,5,2011,2
8369,2011-05-31 14:02:00,31,5,2011,2
8370,2011-05-31 14:09:00,31,5,2011,2
8371,2011-05-31 14:14:00,31,5,2011,2
8372,2011-05-31 14:18:00,31,5,2011,2
8373,2011-05-31 14:19:00,31,5,2011,2
8374,2011-05-31 14:34:00,31,5,2011,2
8375,2011-05-31 14:37:00,31,5,2011,2
8376,2011-05-31 14:48:00,31,5,2011,2
8377,2011-05-31 14:55:00,31,5,2011,2
8378,2011-05-31 15:16:00,31,5,2011,2
8379,2011-05-31 15:22:00,31,5,2011,2
8380,2011-05-31 15:26:00,31,5,2011,2
8381,2011-05-31 15:30:00,31,5,2011,2
8382,2011-05-31 15:32:00,31,5,2011,2
8383,2011-05-31 15:41:00,31,5,2011,2
8384,2011-06-01 07:37:00,1,6,2011,2
8385,2011-06-01 07:38:00,1,6,2011,2
8386,2011-06-01 08:38:00,1,6,2011,2
8387,2011-06-01 09:06:00,1,6,2011,2
8388,2011-06-01 09:18:00,1,6,2011,2
8389,2011-06-01 09:26:00,1,6,2011,2
8390,2011-06-01 10:15:00,1,6,2011,2
8391,2011-06-01 10:18:00,1,6,2011,2
8392,2011-06-01 10:24:00,1,6,2011,2
8393,2011-06-01 11:13:00,1,6,2011,2
8394,2011-06-01 11:27:00,1,6,2011,2
8395,2011-06-01 11:40:00,1,6,2011,2
8396,2011-06-01 11:45:00,1,6,2011,2
8397,2011-06-01 11:52:00,1,6,2011,2
8398,2011-06-01 12:05:00,1,6,2011,2
8399,2011-06-01 12:10:00,1,6,2011,2
8400,2011-06-01 12:11:00,1,6,2011,2
8401,2011-06-01 12:13:00,1,6,2011,2
8402,2011-06-01 12:19:00,1,6,2011,2
8403,2011-06-01 12:22:00,1,6,2011,2
8404,2011-06-01 12:33:00,1,6,2011,2
8405,2011-06-01 12:46:00,1,6,2011,2
8406,2011-06-01 12:54:00,1,6,2011,2
8407,2011-06-01 13:00:00,1,6,2011,2
8408,2011-06-01 13:07:00,1,6,2011,2
8409,2011-06-01 13:32:00,1,6,2011,2
8410,2011-06-01 13:40:00,1,6,2011,2
8411,2011-06-01 13:52:00,1,6,2011,2
8412,2011-06-01 14:11:00,1,6,2011,2
8413,2011-06-01 14:12:00,1,6,2011,2
8414,2011-06-01 14:33:00,1,6,2011,2
8415,2011-06-01 14:42:00,1,6,2011,2
8416,2011-06-01 14:49:00,1,6,2011,2
8417,2011-06-01 14:57:00,1,6,2011,2
8418,2011-06-01 15:12:00,1,6,2011,2
8419,2011-06-01 15:13:00,1,6,2011,2
8420,2011-06-01 15:14:00,1,6,2011,2
8421,2011-06-01 15:17:00,1,6,2011,2
8422,2011-06-01 15:19:00,1,6,2011,2
8423,2011-06-01 15:21:00,1,6,2011,2
8424,2011-06-01 15:28:00,1,6,2011,2
8425,2011-06-01 15:29:00,1,6,2011,2
8426,2011-06-01 15:31:00,1,6,2011,2
8427,2011-06-01 15:34:00,1,6,2011,2
8428,2011-06-01 15:37:00,1,6,2011,2
8429,2011-06-01 15:39:00,1,6,2011,2
8430,2011-06-01 15:47:00,1,6,2011,2
8431,2011-06-01 16:03:00,1,6,2011,2
8432,2011-06-01 16:06:00,1,6,2011,2
8433,2011-06-01 16:12:00,1,6,2011,2
8434,2011-06-01 16:15:00,1,6,2011,2
8435,2011-06-01 16:17:00,1,6,2011,2
8436,2011-06-01 16:21:00,1,6,2011,2
8437,2011-06-01 16:23:00,1,6,2011,2
8438,2011-06-01 16:26:00,1,6,2011,2
8439,2011-06-01 16:29:00,1,6,2011,2
8440,2011-06-01 16:33:00,1,6,2011,2
8441,2011-06-01 16:34:00,1,6,2011,2
8442,2011-06-01 17:42:00,1,6,2011,2
8443,2011-06-02 09:02:00,2,6,2011,2
8444,2011-06-02 09:03:00,2,6,2011,2
8445,2011-06-02 09:04:00,2,6,2011,2
8446,2011-06-02 09:37:00,2,6,2011,2
8447,2011-06-02 09:38:00,2,6,2011,2
8448,2011-06-02 09:40:00,2,6,2011,2
8449,2011-06-02 09:42:00,2,6,2011,2
8450,2011-06-02 09:57:00,2,6,2011,2
8451,2011-06-02 10:00:00,2,6,2011,2
8452,2011-06-02 10:39:00,2,6,2011,2
8453,2011-06-02 11:07:00,2,6,2011,2
8454,2011-06-02 11:08:00,2,6,2011,2
8455,2011-06-02 11:13:00,2,6,2011,2
8456,2011-06-02 11:22:00,2,6,2011,2
8457,2011-06-02 11:32:00,2,6,2011,2
8458,2011-06-02 11:33:00,2,6,2011,2
8459,2011-06-02 11:42:00,2,6,2011,2
8460,2011-06-02 11:45:00,2,6,2011,2
8461,2011-06-02 11:51:00,2,6,2011,2
8462,2011-06-02 11:54:00,2,6,2011,2
8463,2011-06-02 12:04:00,2,6,2011,2
8464,2011-06-02 12:06:00,2,6,2011,2
8465,2011-06-02 12:08:00,2,6,2011,2
8466,2011-06-02 12:37:00,2,6,2011,2
8467,2011-06-02 12:46:00,2,6,2011,2
8468,2011-06-02 13:22:00,2,6,2011,2
8469,2011-06-02 13:26:00,2,6,2011,2
8470,2011-06-02 13:27:00,2,6,2011,2
8471,2011-06-02 13:29:00,2,6,2011,2
8472,2011-06-02 13:38:00,2,6,2011,2
8473,2011-06-02 13:43:00,2,6,2011,2
8474,2011-06-02 14:04:00,2,6,2011,2
8475,2011-06-02 14:06:00,2,6,2011,2
8476,2011-06-02 14:12:00,2,6,2011,2
8477,2011-06-02 14:15:00,2,6,2011,2
8478,2011-06-02 14:17:00,2,6,2011,2
